number;id;xscales;yscales
84;ffb02d912d8925fc9be829aa6a334cbe;0.5149624059594778,0.46608177847596566,0.3906975748270271,0.3044009275401468,0.22125331136858603,0.15122553883301837,0.1002054913671399,0.0711413689933941;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
85;d7ba30ae3502095c47a01af70e177888;0.48503759404052194,0.5339182215240343,0.6093024251729728,0.695599072459853,0.7787466886314139,0.8487744611669816,0.8997945086328601,0.9288586310066057;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
86;92ca369bc7322710b39f101b198fc225;0.44013354823854445,0.44013354823854445,0.44013354823854445,0.44013354823854445,0.44013354823854445,0.44013354823854445,0.44013354823854445,0.44013354823854445;0.0025754046527561134,0.013096793455116891,0.030217325145435844,0.0512776089522656,0.07321836694004823,0.09310173981720557,0.10848095532751076,0.1176044803429132
87;cb80e688500882801314c339ba331ff9;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5981540128348362,0.5657585443314997,0.5143913798717971,0.4533915281639593,0.39227128137700074,0.3389063385146593,0.2988849389140639,0.27564038205808494
88;bf7e95d62d45e116ae5c0508d4c653f8;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4018459871651637,0.43424145566850025,0.48560862012820294,0.5466084718360407,0.607728718622999,0.6610936614853405,0.7011150610859359,0.7243596179419151
89;3fae21c00d225664357b380a53efaeb9;0.6393580072434142,0.6040942003024423,0.5406046240150272,0.45000881272173326,0.3368952169494713,0.21260374836004384,0.09778235860470341,0.019979232533497166;0.9505390169122737,0.9505390169122737,0.9505390169122737,0.9505390169122737,0.9505390169122737,0.9505390169122737,0.9505390169122737,0.9505390169122737
90;39ceb6582565a3540bb58c43a73e1b08;0.9011995592509684,0.8922861706510428,0.8760785062162835,0.852588398341735,0.8226445322593292,0.7889267970515867,0.7569917558750762,0.7349088130342774;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
91;64c3f347d526266ecd5e9c0ff2e50ac3;0.0988004407490315,0.10771382934895707,0.12392149378371652,0.1474116016582648,0.17735546774067062,0.21107320294841309,0.2430082441249237,0.26509118696572254;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
92;b869f63f8809ce1688120993a778855f;0.5238662200888804,0.4987579547986229,0.4525708753293843,0.38438606479834786,0.2952611789839875,0.19181870185126224,0.09069073233593482,0.018888285575142435;0.651649901287957,0.651649901287957,0.651649901287957,0.651649901287957,0.651649901287957,0.651649901287957,0.651649901287957,0.651649901287957
93;16109c642707c80c1b986442249b1f7e;0.25460303038400883,0.25460303038400883,0.25460303038400883,0.25460303038400883,0.25460303038400883,0.25460303038400883,0.25460303038400883,0.25460303038400883;0.004178299728849119,0.021037157492764778,0.04776612781478145,0.07950284777566001,0.11129716392080309,0.13905309990766063,0.15986632790457259,0.17195372437564002
94;5e53dccfad30f3476170a63df711400e;0.45874388967472646,0.4339491380354471,0.3891616142281837,0.3249240065215245,0.2441729080058021,0.15473367157271964,0.0714421373010698,0.01463574445707724;0.7267424905220179,0.7267424905220179,0.7267424905220179,0.7267424905220179,0.7267424905220179,0.7267424905220179,0.7267424905220179,0.7267424905220179
95;64fd45e4f214dbfced1dbc04855b8d02;0.40970701076741917,0.3885837232817767,0.35014462715483996,0.29436624571650083,0.22314653694969647,0.14279409904853713,0.06653637341673112,0.013716853450095821;0.4505467716096677,0.4505467716096677,0.4505467716096677,0.4505467716096677,0.4505467716096677,0.4505467716096677,0.4505467716096677,0.4505467716096677
96;e7a2dc09480108d537ad092a0aa30f7a;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5830834371221816,0.5566068991096209,0.5095716950286663,0.44383049198997165,0.3639397034142918,0.2788406527998237,0.20261336573040906,0.15221313416067367
97;a05b8261e7693e00d84a1f503456d3e7;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.41691656287781836,0.44339310089037887,0.49042830497133366,0.5561695080100282,0.6360602965857081,0.7211593472001762,0.7973866342695908,0.8477868658393263
98;090024896205dadb24b3338703fa4806;0.5016923877671637,0.49144835983256796,0.4735758072509199,0.44927062592798767,0.42074593934969884,0.3915176495598593,0.3662936088168855,0.35008905097072585;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
99;ab7ccbcaf16ea833d585c4b36d7d7e26;0.4983076122328361,0.5085516401674319,0.52642419274908,0.5507293740720124,0.579254060650301,0.6084823504401405,0.6337063911831144,0.6499109490292739;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
100;2d8fe00d511e2caaceb143218a4a8500;0.8943749731111885,0.8760987195746424,0.8428782628740795,0.7947590292846539,0.7334671143653247,0.6645144990635021,0.5992699189557372,0.5541890505316673;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
101;a91f3d3407ec031ce4bddf813444c742;0.10562502688881124,0.1239012804253576,0.15712173712592034,0.20524097071534614,0.26653288563467514,0.33548550093649776,0.40073008104426266,0.44581094946833255;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
102;70c84788512c3755c252a58a8d0ac9a7;0.36973511049061486,0.3270229084917637,0.2656751561640432,0.20143597370347505,0.14484042308554845,0.10073828253015867,0.07045890314486208,0.05385872439217856;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
103;e9f8a459edb62313dbf9d3b41d9987aa;0.6302648895093851,0.6729770915082361,0.7343248438359565,0.7985640262965249,0.8551595769144514,0.8992617174698413,0.929541096855138,0.9461412756078214;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
104;303388cdae50631b726b7bf2621a92fe;0.4147834607018748,0.339147165157015,0.24429283917925004,0.1590712048207662,0.09363049139396191,0.04784813820347139,0.018717645174795246,0.003472761512916758;0.6241210770022291,0.6241210770022291,0.6241210770022291,0.6241210770022291,0.6241210770022291,0.6241210770022291,0.6241210770022291,0.6241210770022291
105;170417db1cc3dae3b12bcb86cb539192;0.45568633673717024,0.45568633673717024,0.45568633673717024,0.45568633673717024,0.45568633673717024,0.45568633673717024,0.45568633673717024,0.45568633673717024;0.012394068606533507,0.06118502916146983,0.13475627352498984,0.21657582415938617,0.29308775425162487,0.35583176841440406,0.40060305172163446,0.4257614860896254
106;60a4f100113f25fd1ab4054742954e3e;0.5369515804519089,0.5127334315588351,0.46780622630020907,0.40057236022188125,0.3110160024246653,0.20461761038574486,0.09795705206474462,0.020585225991089546;0.8347192982456141,0.8347192982456141,0.8347192982456141,0.8347192982456141,0.8347192982456141,0.8347192982456141,0.8347192982456141,0.8347192982456141
107;70bb7109c23c0f6c28449c383c72abd8;0.007413856688553302,0.03699084370406256,0.0828050587598035,0.13555177066717553,0.18667982963534202,0.22997545246524217,0.26165560806003807,0.27975420289532815;0.31996146277468024,0.31996146277468024,0.31996146277468024,0.31996146277468024,0.31996146277468024,0.31996146277468024,0.31996146277468024,0.31996146277468024
108;1fa6e57871fa666c656d2e0547ad12f8;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.47843448556047624,0.461873642071291,0.4320990435573685,0.38970537271201866,0.33692741660127223,0.2791286534770199,0.22591398573659766,0.18995361496448804
109;aeb264e223efc79bf2f81c64b6f14940;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5215655144395237,0.5381263579287089,0.5679009564426315,0.6102946272879812,0.6630725833987274,0.72087134652298,0.7740860142634023,0.810046385035512
110;b2e3d098b6b69b192f8572ddd9be8e73;0.6586223550363729,0.6586223550363729,0.6586223550363729,0.6586223550363729,0.6586223550363729,0.6586223550363729,0.6586223550363729,0.6586223550363729;0.5093083241469103,0.4860753265370751,0.4430418158121351,0.3788019349154899,0.29353030636179855,0.19266042722121154,0.09201622287491754,0.019303912096885006
111;ef49e7f939f81cf1b8d2388e5e196518;0.7786807916822264,0.7786807916822264,0.7786807916822264,0.7786807916822264,0.7786807916822264,0.7786807916822264,0.7786807916822264,0.7786807916822264;0.020697075754540363,0.09906649392804837,0.20862049396314014,0.31969777625538376,0.4146126322375935,0.48673998662346896,0.535359874517108,0.5617105607930486
112;0352614c91eaabf3207ff74574092adf;0.009358929103635226,0.04673693091023843,0.10476549649053146,0.17177231496267892,0.23692555466513246,0.29225450961236826,0.3328310546299786,0.35604684077823867;0.5210775825361227,0.5210775825361227,0.5210775825361227,0.5210775825361227,0.5210775825361227,0.5210775825361227,0.5210775825361227,0.5210775825361227
113;08df662dc18df5b265330150655aae5e;0.8772612977386588,0.8613894730955654,0.830395755841991,0.7798396283479209,0.7033713371853381,0.5955751428701315,0.46311868186471916,0.34662567996812627;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
114;27d0f2f7498d190a2323d1ba85b02331;0.12273870226134106,0.13861052690443462,0.16960424415800898,0.22016037165207916,0.2966286628146618,0.4044248571298684,0.5368813181352806,0.6533743200318738;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
115;b876003efe73e7d46cc9cafb5875dabd;0.44010744793392725,0.41791065315521564,0.37738299902918654,0.31826195584616473,0.24223224855260667,0.15571462163111585,0.07287241874457485,0.015068462897656586;0.5102174728158979,0.5102174728158979,0.5102174728158979,0.5102174728158979,0.5102174728158979,0.5102174728158979,0.5102174728158979,0.5102174728158979
116;75bb1003cb35b92719d64e2f692155b5;0.01912477414894067,0.01912477414894067,0.01912477414894067,0.01912477414894067,0.01912477414894067,0.01912477414894067,0.01912477414894067,0.01912477414894067;0.0003422334845389875,0.0017510890101017395,0.004081060788754361,0.007012715785129853,0.010146608109441792,0.01305957264658533,0.015361917670828987,0.016748618743802623
117;ac33da900b011d354c73e92801e12ce8;0.022371153687650674,0.10663125451520021,0.22324456480945043,0.3401022561161328,0.43887603274460474,0.5132797585528056,0.5631180229141332,0.5900234868590903;0.6699291644451215,0.6699291644451215,0.6699291644451215,0.6699291644451215,0.6699291644451215,0.6699291644451215,0.6699291644451215,0.6699291644451215
118;0b85463971747a7e9e697aad9aa7d5ff;0.5430998499836224,0.513905591376259,0.463917573914278,0.39780331268791685,0.3228294131207025,0.24878800121490655,0.18703778369228724,0.14837224771108062;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
119;4dea46d1a7a7575a04751ae82f29bfbc;0.45690015001637757,0.4860944086237409,0.536082426085722,0.6021966873120832,0.6771705868792974,0.7512119987850933,0.8129622163077127,0.8516277522889192;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
120;ca3598f2ae57a1b2e2c4e61aee742ebd;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7090718166183968,0.7015729752481252,0.6888400256061302,0.6722037126671806,0.6536140283370871,0.6355370388619109,0.6206702231300167,0.6114564115131365
121;bf8b083775420c5080a0ff829bebaae7;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.2909281833816031,0.2984270247518746,0.3111599743938696,0.3277962873328193,0.3463859716629127,0.36446296113808885,0.3793297768699831,0.3885435884868634
122;ab7c2a90a9f974b510d26b720d6c6963;0.46075329289481326,0.4206893648408946,0.3664358410981642,0.3134121645038067,0.26960633761754593,0.23720252027536434,0.21577614699600814,0.20430054045584167;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
123;cd7f7b8fc4694b46b26b7023d0aa9a2d;0.5392467071051865,0.5793106351591053,0.6335641589018357,0.6865878354961933,0.7303936623824538,0.7627974797246356,0.7842238530039917,0.7956994595441583;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
124;a29c31859e6e9c282064d514283c6bc4;0.6977773431827052,0.6792646049280004,0.648258705704718,0.6085405542307927,0.5651878532843839,0.5240362345735415,0.49091072722637075,0.47069756789885064;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
125;f4bba63d1c96385e1730b4256ccfae04;0.3022226568172946,0.32073539507199966,0.35174129429528195,0.3914594457692073,0.4348121467156159,0.47596376542645835,0.5090892727736291,0.5293024321011494;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
126;d20b4399ff1c1609bd16ce3690a11c1a;0.7802451377844578,0.7697493721637014,0.751333212230699,0.726073506079265,0.6961075592193066,0.6650367762635063,0.6379199962539522,0.6203493864237025;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
127;d1231dcc13702218a5d48ac67135bc3d;0.21975486221554205,0.23025062783629846,0.24866678776930098,0.2739264939207349,0.3038924407806934,0.33496322373649356,0.3620800037460478,0.37965061357629737;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
128;46a64c9027b3a3161d2ba1dba833f26d;0.007179702808885129,0.037431560801565705,0.09005728104372117,0.1613112195777753,0.2444789653006475,0.3291914187936585,0.40188952772506636,0.44839425021220114;0.6540275891644628,0.6540275891644628,0.6540275891644628,0.6540275891644628,0.6540275891644628,0.6540275891644628,0.6540275891644628,0.6540275891644628
129;55704d953d65017024e47f96c31a6e0a;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8996167885946486,0.8583690115374166,0.7882618742171948,0.6965321133202405,0.5938560138255288,0.49383328279155364,0.4114407844727797,0.36031747728203845
130;c7cb7922aca3666e6743312e95223cce;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.10038321140535131,0.14163098846258323,0.21173812578280515,0.30346788667975944,0.4061439861744711,0.5061667172084462,0.5885592155272201,0.6396825227179613
131;0f1dcfbcc436b15d895e2ecede8dcfa5;0.7164073507406862,0.695397251478308,0.6608515593140747,0.6177370109281903,0.5720765575036186,0.5300264498739474,0.4970544043414847,0.47730648096121553;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
